dstport,protocol,tag
992,ARGUS (deprecated),sv_22
130,LARP,sv_36
160,NSFNET-IGP,sv_67
464,MICP (deprecated),sv_56
792,LEAF-2,sv_4
656,HIP,sv_81
392,IPv6-Route,sv_75
224,L2TP,sv_25
417,IPPC,sv_63
464,ISO-TP4,sv_81
880,VISA,sv_47
615,SUN-ND,sv_18
382,IPPC,sv_27
927,FIRE,sv_2
204,PRM,sv_6
873,AH,sv_7
497,MFE-NSP,sv_63
419,CPNX,sv_83
982,PRM,sv_43
972,L2TP,sv_49
373,SCTP,sv_91
832,IPv6-ICMP,sv_78
824,PUP,sv_62
317,WB-EXPAK,sv_36
36,SNP,sv_45
798,PRM,sv_44
381,,sv_37
687,TRUNK-1,sv_73
329,TCF,sv_29
410,SPS,sv_3
740,PRM,sv_55
33,PIM,sv_11
8,SCC-SP,sv_6
193,IRTP,sv_2
654,ICMP,sv_54
366,QNX,sv_58
934,BBN-RCC-MON,sv_62
816,,sv_2
16,MUX,sv_79
349,Mobility Header,sv_58
63,RSVP-E2E-IGNORE,sv_97
370,OSPFIGP,sv_32
252,SSCOPMCE,sv_93
538,CRUDP,sv_21
284,WB-MON,sv_35
327,WB-MON,sv_47
370,SCPS,sv_28
418,IFMP,sv_9
303,,sv_19
233,BNA,sv_19
627,IGMP,sv_78
953,IPv4,sv_11
204,GMTP,sv_34
935,MUX,sv_33
668,WB-MON,sv_21
75,IATP,sv_23
524,IPv6-Route,sv_42
105,AX.25,sv_9
726,AGGFRAG,sv_35
221,,sv_2
447,SRP,sv_28
872,SAT-EXPAK,sv_73
869,LEAF-1,sv_89
891,CRUDP,sv_60
229,GRE,sv_38
609,DCCP,sv_94
342,CFTP,sv_61
147,IPv6-Route,sv_91
47,XNS-IDP,sv_58
602,IPv6,sv_9
871,HOPOPT,sv_88
118,IPv6-Opts,sv_37
725,DGP,sv_12
216,IPv4,sv_82
988,MERIT-INP,sv_72
435,,sv_5
53,Shim6,sv_77
797,AGGFRAG,sv_80
842,IPv6-NoNxt,sv_61
487,IPTM,sv_33
306,SCPS,sv_67
122,DCCP,sv_12
383,3PC,sv_72
90,HIP,sv_25
556,SNP,sv_44
277,AGGFRAG,sv_11
427,3PC,sv_94
582,IPCV,sv_6
97,RVD,sv_66
127,IPv6-Frag,sv_69
371,ETHERIP,sv_88
291,TRUNK-1,sv_84
17,VISA,sv_53
738,manet,sv_86
52,Ethernet,sv_30
124,NSH,sv_9
56,LARP,sv_65
732,SCPS,sv_87
121,IPv6-Route,sv_86
623,ENCAP,sv_44
263,,sv_10
690,HOPOPT,sv_2
827,GRE,sv_74
1015,BR-SAT-MON,sv_21
508,,sv_45
550,IPv6-Route,sv_80
213,CPHB,sv_63
927,,sv_53
338,DDX,sv_63
964,IPX-in-IP,sv_42
581,,sv_80
595,HIP,sv_96
144,ST,sv_4
132,ISIS over IPv4,sv_1
933,PVP,sv_44
422,IDRP,sv_78
133,SKIP,sv_8
353,XTP,sv_64
699,HIP,sv_73
444,BBN-RCC-MON,sv_19
111,NVP-II,sv_48
695,NSH,sv_54
174,MTP,sv_64
774,WESP,sv_91
58,PUP,sv_61
677,NSH,sv_34
0,RDP,sv_56
895,TLSP,sv_20
957,,sv_93
725,NSFNET-IGP,sv_69
731,,sv_47
1,VMTP,sv_41
811,Min-IPv4,sv_62
979,PUP,sv_10
205,RSVP,sv_93
286,SKIP,sv_27
595,IPv6-Opts,sv_38
982,SDRP,sv_25
117,ISIS over IPv4,sv_55
745,RSVP,sv_40
568,IFMP,sv_58
176,IATP,sv_80
155,WB-EXPAK,sv_46
724,AX.25,sv_72
278,ISIS over IPv4,sv_89
8,LEAF-1,sv_68
518,STP,sv_95
419,AGGFRAG,sv_10
348,IGP,sv_37
610,RSVP-E2E-IGNORE,sv_97
248,SUN-ND,sv_38
485,TCF,sv_92
168,,sv_7
699,MUX,sv_43
247,RSVP-E2E-IGNORE,sv_53
384,ESP,sv_79
119,SNP,sv_1
106,TP++,sv_73
709,IDPR-CMTP,sv_96
822,BBN-RCC-MON,sv_82
146,Shim6,sv_36
888,RVD,sv_89
767,XNS-IDP,sv_47
201,FIRE,sv_32
202,ISO-IP,sv_97
763,XTP,sv_81
492,L2TP,sv_37
134,ST,sv_20
792,IFMP,sv_28
131,ISIS over IPv4,sv_72
906,LEAF-1,sv_79
496,ISO-IP,sv_45
453,TLSP,sv_92
342,IPPC,sv_60
47,DSR,sv_76
143,CPHB,sv_97
225,SSCOPMCE,sv_66
1003,XTP,sv_42
487,Ethernet,sv_51
458,VINES,sv_59
710,,sv_57
33,SUN-ND,sv_60
546,IPTM,sv_33
919,SM (deprecated),sv_20
273,CFTP,sv_12
543,ETHERIP,sv_37
960,LEAF-1,sv_3
725,DDP,sv_59
321,PRM,sv_17
736,VISA,sv_24
1008,NETBLT,sv_63
990,NSH,sv_29
61,IGMP,sv_28
874,IPTM,sv_11
636,DCN-MEAS,sv_28
584,XTP,sv_36
500,IPv4,sv_86
62,VRRP,sv_99
838,ESP,sv_22
248,AH,sv_97
90,HIP,sv_36
1007,PGM,sv_28
41,MUX,sv_23
714,ISO-TP4,sv_24
410,Ethernet,sv_33
760,XNET,sv_98
769,ENCAP,sv_83
124,AGGFRAG,sv_2
210,AGGFRAG,sv_42
13,IPComp,sv_88
206,SM (deprecated),sv_14
156,NARP,sv_19
80,VRRP,sv_53
985,TCF,sv_54
455,ROHC,sv_87
609,IPv4,sv_15
402,GGP,sv_83
806,SRP,sv_55
664,IPv6-Frag,sv_61
186,MERIT-INP,sv_24
791,TP++,sv_41
942,CRTP,sv_82
374,SAT-MON,sv_41
816,ARIS,sv_57
354,AGGFRAG,sv_85
923,TRUNK-1,sv_56
953,IPCV,sv_31
356,VINES,sv_17
381,DCN-MEAS,sv_11
762,CPHB,sv_76
576,PIM,sv_40
971,,sv_90
268,SCPS,sv_87
831,TLSP,sv_25
138,IPComp,sv_18
890,FIRE,sv_35
60,IPCV,sv_94
783,NETBLT,sv_75
179,IPv6,sv_82
942,HMP,sv_54
497,AGGFRAG,sv_72
88,EMCON,sv_47
411,DCCP,sv_34
1012,,sv_98
117,TLSP,sv_11
583,RSVP-E2E-IGNORE,sv_29
814,AX.25,sv_23
715,VINES,sv_94
797,WB-EXPAK,sv_60
160,DCN-MEAS,sv_46
687,TRUNK-1,sv_43
417,IPv6-NoNxt,sv_86
529,LEAF-2,sv_13
680,IATP,sv_78
701,FIRE,sv_23
387,MERIT-INP,sv_77
413,IGMP,sv_23
120,PGM,sv_3
619,SRP,sv_15
95,MERIT-INP,sv_72
390,SPS,sv_46
578,TCP,sv_66
943,MICP (deprecated),sv_75
184,Shim6,sv_28
693,IPv6-Route,sv_76
520,NVP-II,sv_67
732,Homa,sv_61
909,KRYPTOLAN,sv_32
443,NETBLT,sv_47
18,SECURE-VMTP,sv_74
1017,,sv_70
686,IPX-in-IP,sv_92
809,Min-IPv4,sv_61
153,IPIP,sv_95
440,SKIP,sv_22
294,STP,sv_6
209,SRP,sv_78
740,VRRP,sv_74
594,WSN,sv_96
727,DDX,sv_15
935,SAT-EXPAK,sv_34
349,IGMP,sv_59
239,IDPR-CMTP,sv_19
848,Ethernet,sv_89
565,PRM,sv_93
447,CRTP,sv_23
54,IFMP,sv_30
347,IPv6-Opts,sv_71
742,CBT,sv_59
852,IPX-in-IP,sv_25
966,PUP,sv_8
84,KRYPTOLAN,sv_29
947,IPTM,sv_30
46,IDPR,sv_96
331,VINES,sv_63
141,IPCV,sv_60
1018,ARIS,sv_6
249,DDX,sv_7
197,IDPR,sv_9
320,NVP-II,sv_33
887,WB-EXPAK,sv_14
302,AGGFRAG,sv_72
12,IPv6-Opts,sv_29
224,SAT-EXPAK,sv_50
485,SCTP,sv_72
462,UDPLite,sv_25
482,VRRP,sv_3
348,IPv6,sv_62
408,UTI,sv_96
961,PGM,sv_14
408,IRTP,sv_67
767,EMCON,sv_30
103,UTI,sv_65
790,ARGUS (deprecated),sv_53
761,EMCON,sv_42
414,GRE,sv_43
832,LEAF-1,sv_4
760,VISA,sv_39
800,IGMP,sv_15
783,WESP,sv_95
541,ETHERIP,sv_30
83,L2TP,sv_28
668,MERIT-INP,sv_96
232,Homa,sv_51
553,BNA,sv_20
688,Shim6,sv_97
978,IDRP,sv_20
178,Min-IPv4,sv_47
1000,PIM,sv_31
742,ST,sv_19
65,LEAF-1,sv_15
99,SUN-ND,sv_49
448,DDX,sv_86
704,L2TP,sv_43
1010,MUX,sv_14
740,RSVP-E2E-IGNORE,sv_30
694,NVP-II,sv_18
59,,sv_89
142,NSH,sv_41
536,SMP,sv_90
239,MICP (deprecated),sv_96
763,HIP,sv_22
511,Min-IPv4,sv_85
932,Ethernet,sv_96
223,DCN-MEAS,sv_31
978,ST,sv_53
770,BBN-RCC-MON,sv_40
759,,sv_95
910,ETHERIP,sv_88
279,MICP (deprecated),sv_81
598,GMTP,sv_67
946,ST,sv_88
555,XNET,sv_86
393,ESP,sv_81
89,RSVP-E2E-IGNORE,sv_22
661,TRUNK-1,sv_36
231,LEAF-2,sv_2
108,I-NLSP,sv_79
1023,IPLT,sv_94
926,CRTP,sv_57
23,SPS,sv_17
281,,sv_45
972,SM (deprecated),sv_42
938,CHAOS,sv_71
923,WB-MON,sv_87
462,PNNI,sv_92
437,LEAF-2,sv_79
715,AGGFRAG,sv_27
766,IPv4,sv_54
982,IRTP,sv_51
108,Min-IPv4,sv_39
837,Homa,sv_71
528,WB-MON,sv_9
495,IFMP,sv_5
954,VINES,sv_99
835,IPv6-Frag,sv_29
317,AX.25,sv_80
844,SSCOPMCE,sv_54
862,3PC,sv_83
980,SDRP,sv_8
154,OSPFIGP,sv_76
608,IPCV,sv_70
78,IDPR,sv_36
639,,sv_45
186,TRUNK-2,sv_25
169,CPHB,sv_36
310,CRUDP,sv_82
151,TLSP,sv_45
798,GGP,sv_87
629,TRUNK-1,sv_56
381,HIP,sv_31
397,EMCON,sv_3
365,IPv6-Route,sv_24
853,,sv_7
109,SPS,sv_71
956,,sv_3
697,IPCV,sv_68
133,,sv_50
79,SM (deprecated),sv_27
107,PVP,sv_93
253,IPv4,sv_16
511,,sv_33
373,,sv_47
431,RSVP,sv_12
334,GRE,sv_76
74,ARIS,sv_45
410,IPPC,sv_51
611,CRUDP,sv_46
596,NARP,sv_76
186,IPv4,sv_89
999,PIPE,sv_16
172,NARP,sv_17
330,3PC,sv_63
461,SMP,sv_1
44,IPCV,sv_32
133,PTP,sv_70
651,CFTP,sv_34
757,IL,sv_7
461,CFTP,sv_83
259,CPHB,sv_64
644,Sprite-RPC,sv_15
709,IPv6,sv_45
301,UDP,sv_44
500,SPS,sv_79
247,SAT-MON,sv_88
526,GMTP,sv_95
587,PRM,sv_69
977,GMTP,sv_13
497,IPv4,sv_68
23,UDP,sv_75
19,MFE-NSP,sv_61
541,TP++,sv_79
661,manet,sv_25
655,TCP,sv_42
911,,sv_7
817,XNS-IDP,sv_98
842,IGP,sv_78
559,MPLS-in-IP,sv_26
154,SCTP,sv_10
285,CPNX,sv_83
91,IDPR,sv_23
720,DSR,sv_28
269,TRUNK-1,sv_90
53,,sv_72
817,Homa,sv_40
491,UDP,sv_24
579,WB-MON,sv_43
730,EIGRP,sv_6
180,PIPE,sv_63
36,PTP,sv_88
142,PUP,sv_62
497,NSFNET-IGP,sv_75
772,WESP,sv_5
1001,DDP,sv_89
720,GGP,sv_38
26,EMCON,sv_73
173,NETBLT,sv_7
538,IDPR-CMTP,sv_83
479,LEAF-1,sv_48
996,IGP,sv_4
1018,SNP,sv_8
835,IPPC,sv_80
81,SECURE-VMTP,sv_49
271,TCP,sv_25
768,IPLT,sv_22
119,CRTP,sv_36
380,PIPE,sv_55
340,AX.25,sv_13
937,IGMP,sv_75
278,MICP (deprecated),sv_21
396,HMP,sv_1
14,SDRP,sv_93
482,IDRP,sv_21
954,IPv6,sv_67
400,ESP,sv_53
159,MFE-NSP,sv_17
235,SAT-MON,sv_98
500,CRUDP,sv_80
978,TRUNK-1,sv_41
237,IPCV,sv_22
381,WB-MON,sv_63
650,Homa,sv_60
240,CPNX,sv_64
912,FC,sv_42
90,VMTP,sv_50
626,WB-EXPAK,sv_64
78,CPNX,sv_30
409,3PC,sv_13
110,PIM,sv_77
863,SNP,sv_40
585,HOPOPT,sv_35
438,AH,sv_9
292,,sv_27
782,IPv6-NoNxt,sv_70
732,QNX,sv_12
865,ARIS,sv_51
6,QNX,sv_96
183,SECURE-VMTP,sv_38
591,IPv6,sv_27
14,DCCP,sv_53
202,HMP,sv_63
121,,sv_55
945,TRUNK-1,sv_49
50,AX.25,sv_40
587,RSVP,sv_76
907,manet,sv_40
603,IPCV,sv_14
657,IPComp,sv_11
710,BBN-RCC-MON,sv_56
734,IPv6-NoNxt,sv_40
54,SM (deprecated),sv_53
806,NVP-II,sv_31
992,AX.25,sv_7
772,XNS-IDP,sv_26
912,LEAF-1,sv_70
174,HOPOPT,sv_79
548,IPv6-NoNxt,sv_92
414,IPLT,sv_85
761,SMP,sv_26
295,TRUNK-1,sv_68
135,TP++,sv_73
369,IPv6-ICMP,sv_90
511,manet,sv_18
435,CRUDP,sv_47
218,NSFNET-IGP,sv_97
383,GMTP,sv_17
309,QNX,sv_31
836,IPv6-Opts,sv_90
527,IPPC,sv_55
699,ETHERIP,sv_71
971,AH,sv_90
684,SDRP,sv_6
492,CRTP,sv_17
544,CRUDP,sv_88
455,IDPR-CMTP,sv_39
283,,sv_46
67,SM (deprecated),sv_6
952,WB-MON,sv_62
392,UDPLite,sv_96
54,IPv6,sv_51
564,A/N,sv_9
920,WB-MON,sv_50
944,ROHC,sv_39
420,MICP (deprecated),sv_81
547,AH,sv_72
431,IPLT,sv_22
228,XNET,sv_68
887,3PC,sv_76
608,CHAOS,sv_6
989,IPComp,sv_21
28,RDP,sv_53
919,IPPC,sv_81
608,Homa,sv_91
696,IPComp,sv_87
116,PNNI,sv_22
827,TCF,sv_63
757,VRRP,sv_48
1022,ST,sv_38
762,,sv_78
535,SAT-MON,sv_73
422,GMTP,sv_24
781,KRYPTOLAN,sv_77
867,RSVP-E2E-IGNORE,sv_32
828,SCC-SP,sv_82
403,,sv_66
375,SECURE-VMTP,sv_47
494,NARP,sv_9
610,,sv_72
444,A/N,sv_96
404,RSVP-E2E-IGNORE,sv_45
510,PNNI,sv_82
587,TCF,sv_90
142,GGP,sv_8
448,NVP-II,sv_79
295,IDRP,sv_67
803,IPv6-ICMP,sv_11
290,RSVP,sv_66
437,IPIP,sv_57
919,VINES,sv_25
455,SUN-ND,sv_2
596,IPv6-Frag,sv_11
709,Mobility Header,sv_76
1021,AX.25,sv_75
18,BNA,sv_52
64,PGM,sv_38
1019,UDPLite,sv_3
898,SKIP,sv_77
647,Homa,sv_13
1004,TRUNK-2,sv_62
452,SWIPE (deprecated),sv_76
132,ST,sv_98
651,DSR,sv_27
253,CRTP,sv_72
626,IL,sv_77
185,OSPFIGP,sv_87
450,AGGFRAG,sv_67
842,,sv_88
967,IPComp,sv_22
254,DDX,sv_89
267,,sv_47
413,ARGUS (deprecated),sv_73
385,ISO-TP4,sv_6
88,SCC-SP,sv_97
98,Mobility Header,sv_43
222,,sv_16
1022,MERIT-INP,sv_98
531,ROHC,sv_96
376,ARGUS (deprecated),sv_3
510,PUP,sv_9
84,WB-EXPAK,sv_56
608,I-NLSP,sv_4
522,IGP,sv_46
425,AGGFRAG,sv_79
554,GRE,sv_78
228,CRUDP,sv_76
904,ENCAP,sv_56
88,XNS-IDP,sv_98
413,MFE-NSP,sv_8
906,CPHB,sv_29
914,UDP,sv_65
792,HIP,sv_74
390,Mobility Header,sv_41
874,CRTP,sv_13
917,GRE,sv_95
608,Min-IPv4,sv_68
780,ICMP,sv_27
765,PIPE,sv_97
229,IDRP,sv_72
622,IDPR,sv_65
1015,SMP,sv_62
387,RSVP,sv_69
275,,sv_40
150,VISA,sv_41
72,Min-IPv4,sv_44
769,BBN-RCC-MON,sv_11
579,RVD,sv_27
50,3PC,sv_77
686,IGP,sv_95
524,DDP,sv_29
814,Mobility Header,sv_63
895,TCP,sv_16
72,CBT,sv_12
316,SWIPE (deprecated),sv_7
924,DCCP,sv_61
778,VISA,sv_44
949,I-NLSP,sv_99
996,PNNI,sv_38
215,AGGFRAG,sv_26
789,DDP,sv_28
419,VINES,sv_31
881,WESP,sv_6
432,VMTP,sv_86
32,3PC,sv_14
499,VINES,sv_2
227,IPTM,sv_38
880,DSR,sv_19
972,FC,sv_30
176,ST,sv_91
553,NETBLT,sv_92
501,BR-SAT-MON,sv_62
243,TLSP,sv_90
304,WSN,sv_50
618,PIPE,sv_24
73,SCC-SP,sv_25
131,,sv_18
508,SMP,sv_97
737,TP++,sv_2
232,FIRE,sv_76
144,MTP,sv_36
939,HOPOPT,sv_77
594,IPX-in-IP,sv_56
836,SPS,sv_68
479,IPIP,sv_50
531,PIPE,sv_75
716,BBN-RCC-MON,sv_7
864,I-NLSP,sv_17
335,WB-MON,sv_48
7,ARIS,sv_72
193,DCN-MEAS,sv_68
882,UTI,sv_10
951,CRTP,sv_42
607,ETHERIP,sv_8
625,SCC-SP,sv_59
739,GGP,sv_17
747,IPComp,sv_20
388,DDP,sv_36
554,PNNI,sv_70
733,FIRE,sv_38
362,DDP,sv_14
941,DDX,sv_51
725,L2TP,sv_39
61,FIRE,sv_10
423,MUX,sv_84
92,,sv_30
838,IPv6-Frag,sv_1
199,IPCV,sv_19
173,WB-EXPAK,sv_64
768,SDRP,sv_92
578,,sv_31
8,IFMP,sv_13
167,ARGUS (deprecated),sv_33
935,VINES,sv_80
563,PIM,sv_80
799,CPNX,sv_95
465,FC,sv_50
616,VISA,sv_7
4,IPPC,sv_61
804,IATP,sv_64
924,NVP-II,sv_45
829,IDPR,sv_10
693,PUP,sv_57
513,GGP,sv_92
250,EMCON,sv_15
60,FIRE,sv_49
740,IPX-in-IP,sv_2
351,TCP,sv_71
256,TRUNK-1,sv_93
169,VISA,sv_11
947,VMTP,sv_16
662,Compaq-Peer,sv_21
986,DCN-MEAS,sv_19
243,PIM,sv_56
610,MICP (deprecated),sv_93
489,DDP,sv_48
842,IPLT,sv_31
806,PRM,sv_89
596,IPv6-Frag,sv_34
591,PGM,sv_33
794,PUP,sv_94
486,AGGFRAG,sv_92
272,IPv6-NoNxt,sv_81
627,ICMP,sv_43
778,RDP,sv_56
604,EMCON,sv_71
255,SM (deprecated),sv_70
930,ESP,sv_11
468,SRP,sv_48
364,,sv_74
389,IPComp,sv_43
420,ISIS over IPv4,sv_8
483,IPv6-ICMP,sv_98
368,IPLT,sv_39
494,STP,sv_65
667,FC,sv_13
557,SAT-EXPAK,sv_34
980,WESP,sv_92
269,PIM,sv_8
287,FIRE,sv_91
760,HIP,sv_37
662,DGP,sv_59
104,BR-SAT-MON,sv_60
361,CRUDP,sv_45
373,,sv_59
265,RSVP-E2E-IGNORE,sv_81
784,IPComp,sv_94
829,SUN-ND,sv_13
701,DCCP,sv_78
258,SAT-MON,sv_46
981,PIPE,sv_97
673,DGP,sv_37
231,NSFNET-IGP,sv_57
100,Reserved,sv_86
884,UDP,sv_7
1019,IPv6-Frag,sv_82
477,ARIS,sv_5
791,SNP,sv_16
923,IL,sv_90
498,NSFNET-IGP,sv_58
932,ISIS over IPv4,sv_2
1015,SAT-EXPAK,sv_35
865,LEAF-1,sv_3
120,VINES,sv_21
468,IATP,sv_23
658,XTP,sv_71
380,VMTP,sv_64
673,Shim6,sv_87
951,SNP,sv_22
230,Min-IPv4,sv_76
194,3PC,sv_83
426,IRTP,sv_36
754,WESP,sv_86
80,TLSP,sv_34
760,NARP,sv_63
325,DGP,sv_44
1017,,sv_56
53,IPv6-ICMP,sv_44
588,IL,sv_32
306,SWIPE (deprecated),sv_50
304,SNP,sv_2
973,IATP,sv_1
186,,sv_4
526,IPv6,sv_8
715,IPCV,sv_5
97,MERIT-INP,sv_98
886,VINES,sv_2
919,DDP,sv_93
42,Homa,sv_61
577,STP,sv_41
794,3PC,sv_70
852,NSH,sv_43
60,ENCAP,sv_40
511,FIRE,sv_11
427,IPv6-NoNxt,sv_95
839,MPLS-in-IP,sv_7
177,KRYPTOLAN,sv_28
390,TCP,sv_53
450,WSN,sv_13
679,VINES,sv_72
792,IPIP,sv_70
898,IPPC,sv_53
379,ARIS,sv_95
407,PNNI,sv_45
365,ARGUS (deprecated),sv_5
213,OSPFIGP,sv_45
85,TRUNK-1,sv_53
713,NETBLT,sv_86
864,MPLS-in-IP,sv_2
650,XNS-IDP,sv_8
819,MTP,sv_95
902,SRP,sv_13
210,SAT-MON,sv_91
598,SM (deprecated),sv_41
466,SRP,sv_25
573,VISA,sv_21
706,TRUNK-2,sv_33
154,TCP,sv_61
799,HOPOPT,sv_40
596,XNS-IDP,sv_9
768,UDPLite,sv_18
585,XNET,sv_29
201,DDP,sv_62
748,NVP-II,sv_54
944,FIRE,sv_68
970,CHAOS,sv_22
990,AGGFRAG,sv_56
331,Shim6,sv_6
1009,ROHC,sv_34
166,IPLT,sv_30
299,MICP (deprecated),sv_63
991,PRM,sv_40
560,IPCV,sv_96
672,QNX,sv_87
464,PGM,sv_28
324,SAT-MON,sv_84
840,,sv_12
879,BNA,sv_33
835,SWIPE (deprecated),sv_62
56,RSVP-E2E-IGNORE,sv_1
171,PNNI,sv_2
589,IPPC,sv_49
94,,sv_53
82,MTP,sv_61
613,RVD,sv_35
707,PVP,sv_9
924,ROHC,sv_85
580,IPLT,sv_11
961,BBN-RCC-MON,sv_44
711,IPv6-ICMP,sv_7
116,ESP,sv_88
723,RSVP-E2E-IGNORE,sv_50
820,IPX-in-IP,sv_61
669,IATP,sv_4
693,IPv6,sv_22
181,PIM,sv_90
120,PGM,sv_19
591,ROHC,sv_19
551,ARIS,sv_67
578,IPIP,sv_38
17,CHAOS,sv_51
627,IATP,sv_69
415,PVP,sv_45
502,SSCOPMCE,sv_23
900,,sv_81
673,DSR,sv_72
370,ISO-IP,sv_79
119,HMP,sv_92
249,IPv6-NoNxt,sv_34
541,TCP,sv_99
393,ROHC,sv_67
667,IPX-in-IP,sv_32
643,,sv_47
639,IPv6-Frag,sv_4
80,IDPR,sv_53
0,PGM,sv_82
561,ROHC,sv_69
271,KRYPTOLAN,sv_30
975,ARGUS (deprecated),sv_26
501,WESP,sv_95
357,BR-SAT-MON,sv_21
174,Compaq-Peer,sv_45
495,DGP,sv_63
803,SPS,sv_22
873,Mobility Header,sv_81
787,IPX-in-IP,sv_11
1000,TRUNK-2,sv_66
556,A/N,sv_20
689,WB-EXPAK,sv_19
427,IFMP,sv_17
485,IPv6,sv_6
55,NSH,sv_57
384,NVP-II,sv_58
507,IPPC,sv_75
178,KRYPTOLAN,sv_38
823,WESP,sv_56
655,BNA,sv_53
367,IPIP,sv_16
607,MERIT-INP,sv_54
36,IDRP,sv_43
977,RSVP,sv_37
581,SRP,sv_89
976,IPv6-NoNxt,sv_48
83,QNX,sv_76
514,EMCON,sv_85
905,SNP,sv_49
494,UDPLite,sv_4
968,IDPR,sv_61
635,NSH,sv_46
701,NSH,sv_27
221,TCP,sv_1
934,IDPR,sv_55
782,BIT-EMU,sv_3
794,Mobility Header,sv_63
15,WB-MON,sv_45
178,BIT-EMU,sv_26
815,TRUNK-2,sv_10
696,,sv_25
981,Homa,sv_24
171,DCN-MEAS,sv_39
279,PIPE,sv_44
203,WB-EXPAK,sv_21
64,MUX,sv_45
74,SWIPE (deprecated),sv_46
81,NSFNET-IGP,sv_38
3,HMP,sv_2
997,TRUNK-2,sv_70
287,MICP (deprecated),sv_75
297,IPPC,sv_87
313,FC,sv_38
757,CPNX,sv_54
784,XTP,sv_47
392,DDP,sv_51
321,NETBLT,sv_1
890,RVD,sv_30
337,IDRP,sv_34
45,SCC-SP,sv_6
552,PGM,sv_81
210,OSPFIGP,sv_43
688,IPTM,sv_54
518,CPHB,sv_79
376,IDPR-CMTP,sv_30
513,CHAOS,sv_25
203,CHAOS,sv_80
161,AGGFRAG,sv_34
289,IFMP,sv_42
10,EMCON,sv_69
724,Reserved,sv_39
774,DDP,sv_60
868,VMTP,sv_6
459,IPTM,sv_13
258,IDPR,sv_66
1016,EGP,sv_28
911,I-NLSP,sv_83
690,IDPR-CMTP,sv_36
972,TLSP,sv_41
497,KRYPTOLAN,sv_20
333,XNET,sv_30
573,OSPFIGP,sv_78
748,SDRP,sv_93
355,XNET,sv_75
178,I-NLSP,sv_11
997,TRUNK-2,sv_58
144,CRTP,sv_9
352,PIPE,sv_86
974,ARIS,sv_64
987,A/N,sv_65
229,IPv6,sv_9
463,PIM,sv_85
372,IPIP,sv_82
789,XNET,sv_25
593,WB-EXPAK,sv_58
152,AX.25,sv_33
205,SWIPE (deprecated),sv_83
707,SWIPE (deprecated),sv_12
80,,sv_65
895,MPLS-in-IP,sv_28
823,TCF,sv_29
516,MFE-NSP,sv_46
548,SSCOPMCE,sv_38
88,DDP,sv_74
776,SMP,sv_78
1008,LEAF-1,sv_30
114,PRM,sv_47
745,GRE,sv_24
831,MERIT-INP,sv_44
492,IL,sv_45
100,PRM,sv_11
363,EGP,sv_95
282,WESP,sv_25
842,SNP,sv_77
969,SAT-MON,sv_29
24,WB-EXPAK,sv_17
513,PIM,sv_49
502,NETBLT,sv_61
955,manet,sv_46
213,A/N,sv_22
1016,IPv6-Opts,sv_58
777,WB-MON,sv_89
601,NVP-II,sv_60
437,IRTP,sv_92
744,WB-EXPAK,sv_88
383,XNS-IDP,sv_10
640,IPLT,sv_28
761,PGM,sv_99
453,SCPS,sv_57
654,WESP,sv_26
993,CBT,sv_60
162,STP,sv_75
283,PVP,sv_44
461,ISO-IP,sv_13
732,WB-MON,sv_52
610,PUP,sv_75
590,NVP-II,sv_94
503,NSH,sv_2
312,HMP,sv_3
562,STP,sv_6
992,IPv6-Frag,sv_36
470,AGGFRAG,sv_60
257,ROHC,sv_52
616,IPIP,sv_36
346,AH,sv_44
256,GMTP,sv_24
538,SECURE-VMTP,sv_8
359,DSR,sv_81
169,IPv6-Opts,sv_72
409,SCC-SP,sv_19
458,ISO-IP,sv_10
912,PGM,sv_85
797,ISO-TP4,sv_21
395,AGGFRAG,sv_23
406,ARIS,sv_90
457,ICMP,sv_63
146,MERIT-INP,sv_80
13,IPv6-Frag,sv_33
628,ISO-IP,sv_73
42,,sv_94
284,XTP,sv_19
382,PVP,sv_90
486,ENCAP,sv_4
226,NETBLT,sv_5
445,SNP,sv_25
1008,XTP,sv_52
13,ROHC,sv_21
972,IPv6-NoNxt,sv_28
603,OSPFIGP,sv_10
594,VINES,sv_10
696,ARGUS (deprecated),sv_61
730,EMCON,sv_35
39,BIT-EMU,sv_68
309,ISIS over IPv4,sv_85
687,IPv6-Frag,sv_83
207,IPv6-Frag,sv_97
285,SKIP,sv_86
808,IPv6-Frag,sv_97
639,EMCON,sv_32
67,ENCAP,sv_96
973,Mobility Header,sv_73
122,3PC,sv_72
298,ROHC,sv_98
812,UTI,sv_25
461,SM (deprecated),sv_99
790,TP++,sv_95
867,MTP,sv_47
260,manet,sv_40
1,SAT-EXPAK,sv_25
338,SECURE-VMTP,sv_15
119,CPHB,sv_26
996,IPv6-Route,sv_82
68,DSR,sv_97
600,ESP,sv_77
483,LEAF-2,sv_36
749,IL,sv_68
350,VMTP,sv_8
814,SPS,sv_56
23,HMP,sv_63
274,MTP,sv_11
677,IPPC,sv_40
906,SCC-SP,sv_73
38,MPLS-in-IP,sv_43
276,3PC,sv_14
808,IPIP,sv_52
52,XNS-IDP,sv_41
664,RSVP-E2E-IGNORE,sv_52
357,SWIPE (deprecated),sv_82
47,DDP,sv_3
101,IL,sv_55
746,,sv_95
41,SNP,sv_8
210,IPv6,sv_12
900,NSFNET-IGP,sv_36
931,PTP,sv_86
0,HIP,sv_20
